Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
21.11.2025 10:00;21.11.2025 11:00;151,02;144,99;138,98;151,02;151,02;100,32;144,63;145,60;154,24;153,88;151,43;150,00;153,77;-;166,63;151,38;158,90
21.11.2025 11:00;21.11.2025 12:00;137,72;131,78;125,68;137,72;137,72;86,83;131,26;133,74;141,00;140,41;137,81;137,07;140,32;-;139,18;138,60;144,94
21.11.2025 12:00;21.11.2025 13:00;130,34;126,50;124,13;130,34;130,34;95,92;122,62;126,67;133,16;132,14;130,37;133,67;132,18;-;133,09;132,12;134,74
21.11.2025 13:00;21.11.2025 14:00;135,58;129,73;126,77;135,58;135,58;87,14;125,20;131,67;139,76;137,30;135,62;134,91;137,55;-;140,00;140,11;139,01
21.11.2025 14:00;21.11.2025 15:00;153,75;145,90;139,26;153,75;153,76;91,68;145,83;149,30;159,32;160,45;154,07;140,20;157,26;-;159,32;160,33;159,51
21.11.2025 15:00;21.11.2025 16:00;196,84;180,30;155,62;196,61;196,84;94,14;183,19;190,73;197,20;198,27;197,24;175,36;198,10;-;160,00;196,27;197,29
21.11.2025 16:00;21.11.2025 17:00;251,87;225,84;182,18;251,32;251,88;100,29;231,43;243,81;248,68;252,49;252,37;217,54;252,29;-;158,65;245,95;249,32
21.11.2025 17:00;21.11.2025 18:00;250,01;234,05;203,58;250,01;250,01;160,75;241,46;244,30;241,11;250,77;250,34;233,95;248,33;-;160,75;236,59;243,01
21.11.2025 18:00;21.11.2025 19:00;205,09;197,26;186,63;205,09;205,10;171,10;201,23;196,92;202,26;206,24;205,60;184,85;204,85;-;171,10;200,89;203,21
21.11.2025 19:00;21.11.2025 20:00;171,37;168,82;165,83;171,37;171,37;162,11;170,22;164,75;170,72;172,35;171,80;165,00;171,53;-;162,11;170,46;171,17
21.11.2025 20:00;21.11.2025 21:00;141,95;139,38;137,76;141,95;141,96;135,34;140,93;135,05;141,60;142,97;142,44;130,98;142,18;-;135,34;141,43;141,98
21.11.2025 21:00;21.11.2025 22:00;117,31;114,74;114,25;117,31;117,32;104,31;115,58;100,85;118,22;117,66;118,53;120,36;117,74;-;118,02;118,39;118,05
21.11.2025 22:00;21.11.2025 23:00;104,90;104,51;104,88;103,73;103,73;99,19;102,39;99,64;105,66;108,27;102,85;114,00;105,31;-;113,08;105,76;105,53
21.11.2025 23:00;22.11.2025 00:00;95,03;96,85;96,42;94,23;94,23;95,85;93,34;90,26;95,29;111,59;92,11;106,83;95,19;-;110,31;95,30;95,24
22.11.2025 00:00;22.11.2025 01:00;102,25;100,50;99,51;100,42;101,29;90,59;100,42;93,06;103,08;116,19;83,40;114,96;102,58;-;120,00;103,18;102,87
22.11.2025 01:00;22.11.2025 02:00;94,60;94,50;94,32;94,43;94,39;93,42;94,43;91,29;94,68;112,56;64,81;110,53;94,63;-;112,64;94,68;94,66
22.11.2025 02:00;22.11.2025 03:00;88,44;90,04;88,44;88,44;88,39;88,44;88,44;85,34;88,44;121,35;56,31;108,36;88,44;-;110,35;88,44;88,44
22.11.2025 03:00;22.11.2025 04:00;85,28;86,89;85,28;85,28;85,23;85,28;85,28;82,11;85,28;117,29;52,43;107,10;85,28;-;110,50;85,28;85,28
22.11.2025 04:00;22.11.2025 05:00;86,10;84,38;85,63;81,37;81,33;77,70;81,42;78,72;87,07;112,06;50,10;106,26;86,54;-;108,90;87,16;86,83
22.11.2025 05:00;22.11.2025 06:00;85,28;82,15;86,53;78,00;68,67;80,30;78,38;75,78;86,33;106,34;48,19;109,37;85,80;-;105,77;86,39;86,08
22.11.2025 06:00;22.11.2025 07:00;90,52;83,19;92,72;78,17;52,32;82,16;79,48;76,82;92,31;104,71;49,01;116,00;91,42;-;117,63;92,41;91,89
22.11.2025 07:00;22.11.2025 08:00;106,75;91,63;110,21;82,16;55,49;89,84;87,96;80,72;109,88;109,37;52,09;121,80;108,44;-;121,68;110,29;109,33
22.11.2025 08:00;22.11.2025 09:00;104,21;93,47;104,19;83,68;57,09;97,74;100,00;82,16;106,84;112,57;53,70;123,05;107,13;-;121,55;107,64;108,26
22.11.2025 09:00;22.11.2025 10:00;89,12;90,47;89,69;81,50;81,46;90,35;89,42;80,22;103,05;108,55;54,52;121,10;95,35;-;117,60;101,33;102,46
22.11.2025 10:00;22.11.2025 11:00;82,01;87,42;82,80;82,01;81,97;83,71;82,38;78,10;105,80;105,22;53,37;115,51;90,73;-;109,96;99,60;101,04
22.11.2025 11:00;22.11.2025 12:00;78,58;84,90;79,36;78,56;78,53;80,36;78,87;76,10;105,10;107,11;52,37;109,85;87,72;-;105,10;99,00;101,39
22.11.2025 12:00;22.11.2025 13:00;76,28;83,02;77,02;76,26;76,22;78,07;76,52;73,87;103,89;108,55;50,72;107,11;85,01;-;100,03;99,29;100,80
22.11.2025 13:00;22.11.2025 14:00;75,37;84,29;76,86;75,37;75,33;77,68;76,22;73,25;103,17;120,89;49,65;107,10;91,67;-;100,05;99,70;104,56
22.11.2025 14:00;22.11.2025 15:00;81,65;92,60;80,66;80,40;80,36;69,84;81,49;76,63;103,09;167,86;51,24;116,56;110,54;-;108,62;113,54;124,58
22.11.2025 15:00;22.11.2025 16:00;88,97;99,04;86,24;77,54;77,50;68,29;87,79;78,99;115,87;195,90;53,30;123,00;125,00;-;121,07;128,76;142,20
22.11.2025 16:00;22.11.2025 17:00;105,00;108,60;99,74;85,51;85,47;84,67;98,10;82,73;132,96;206,67;54,67;126,00;138,12;-;135,53;138,85;149,94
22.11.2025 17:00;22.11.2025 18:00;114,46;109,24;109,32;88,35;88,31;90,25;109,30;85,49;132,66;177,25;57,56;127,69;135,41;-;144,65;136,46;142,98
22.11.2025 18:00;22.11.2025 19:00;109,25;105,96;107,46;84,03;69,60;99,53;104,34;81,71;127,78;176,40;55,73;127,69;131,26;-;133,51;131,65;139,10
22.11.2025 19:00;22.11.2025 20:00;98,33;100,09;101,00;73,87;56,50;102,83;92,20;77,13;116,97;176,37;53,72;126,70;123,71;-;129,52;125,98;136,41
22.11.2025 20:00;22.11.2025 21:00;86,61;94,39;89,35;70,82;56,67;91,13;88,39;74,17;106,41;170,43;52,53;124,30;114,10;-;125,40;116,12;127,35
22.11.2025 21:00;22.11.2025 22:00;89,25;86,48;92,75;70,00;55,26;92,17;85,44;72,53;95,93;115,64;53,26;120,20;98,13;-;120,23;98,97;102,38
22.11.2025 22:00;22.11.2025 23:00;89,43;84,04;89,95;68,50;53,83;90,23;89,77;71,24;92,83;105,71;51,49;116,72;94,13;-;119,66;94,49;96,40
22.11.2025 23:00;23.11.2025 00:00;82,23;79,22;84,12;66,69;52,45;83,33;78,85;69,93;82,58;106,47;50,11;114,47;82,43;-;112,19;82,57;82,50
23.11.2025 00:00;23.11.2025 01:00;81,53;72,86;81,53;50,89;27,01;81,53;81,53;69,01;81,53;105,57;25,55;115,80;81,53;-;105,10;81,53;81,53
23.11.2025 01:00;23.11.2025 02:00;74,35;67,36;74,35;48,43;16,55;74,35;74,35;69,15;74,35;107,42;15,83;111,80;74,35;-;97,07;74,35;74,35
23.11.2025 02:00;23.11.2025 03:00;70,44;65,34;70,44;46,49;17,48;70,44;70,44;67,28;70,44;108,02;16,88;110,36;70,44;-;96,55;70,44;70,44
23.11.2025 03:00;23.11.2025 04:00;63,23;62,22;63,23;50,29;19,66;63,23;63,23;62,31;63,23;106,66;19,12;110,21;63,23;-;101,90;63,23;63,23
23.11.2025 04:00;23.11.2025 05:00;60,89;61,25;60,89;48,19;22,38;60,89;60,89;59,26;60,89;106,97;22,03;110,54;60,89;-;104,17;60,89;60,89
23.11.2025 05:00;23.11.2025 06:00;64,21;63,73;63,84;45,59;24,49;64,01;63,74;61,65;70,89;104,61;24,17;111,00;67,08;-;93,52;69,22;68,98
23.11.2025 06:00;23.11.2025 07:00;62,03;66,80;60,68;46,97;30,24;62,13;60,18;60,29;90,62;106,65;29,98;112,70;74,35;-;102,08;83,45;82,48
23.11.2025 07:00;23.11.2025 08:00;67,98;73,13;66,00;56,76;45,92;65,25;65,76;63,61;98,29;102,62;45,15;113,96;81,07;-;105,10;90,84;89,79
23.11.2025 08:00;23.11.2025 09:00;67,83;77,68;68,53;61,76;57,68;68,91;68,02;64,91;103,04;106,44;56,86;115,64;82,68;-;104,49;97,96;100,37
23.11.2025 09:00;23.11.2025 10:00;65,96;78,36;67,25;63,18;62,88;68,67;66,55;64,51;102,04;109,93;62,88;112,04;82,03;-;104,79;94,82;98,48
23.11.2025 10:00;23.11.2025 11:00;65,99;79,22;67,63;65,98;65,39;69,28;66,70;66,33;102,30;111,45;65,39;110,33;80,64;-;102,30;94,15;98,03
23.11.2025 11:00;23.11.2025 12:00;66,69;79,80;68,51;66,69;66,63;70,29;67,38;67,03;103,09;111,45;66,63;110,10;80,01;-;104,78;94,70;98,36
23.11.2025 12:00;23.11.2025 13:00;67,86;80,58;69,06;67,86;67,93;70,41;68,38;67,93;105,10;108,03;67,93;111,00;82,71;-;105,10;95,30;98,53
23.11.2025 13:00;23.11.2025 14:00;65,46;80,33;66,22;65,46;66,26;65,00;65,90;66,41;104,11;121,00;66,26;111,88;85,11;-;97,82;97,82;103,09
23.11.2025 14:00;23.11.2025 15:00;69,43;85,87;69,17;69,43;69,49;59,85;71,18;69,49;106,01;150,35;69,49;113,11;96,97;-;106,64;108,41;117,38
23.11.2025 15:00;23.11.2025 16:00;77,29;93,48;75,76;77,29;77,29;59,01;79,85;77,29;104,68;171,37;77,29;120,00;108,43;-;110,90;113,14;125,24
23.11.2025 16:00;23.11.2025 17:00;77,89;101,36;78,52;77,89;77,89;63,70;83,00;77,89;127,41;199,83;77,89;128,22;122,70;-;122,89;133,87;148,42
23.11.2025 17:00;23.11.2025 18:00;80,84;101,83;84,08;80,84;80,84;79,91;91,40;80,84;130,43;160,21;80,84;131,60;119,20;-;128,06;128,77;137,10
23.11.2025 18:00;23.11.2025 19:00;82,54;103,70;86,69;82,54;82,54;88,99;89,90;82,54;131,07;151,31;82,54;131,59;131,04;-;129,57;129,57;137,45
23.11.2025 19:00;23.11.2025 20:00;83,80;103,02;85,45;83,80;83,75;88,12;86,51;83,75;136,91;154,49;83,75;129,02;117,72;-;131,53;130,95;137,75
23.11.2025 20:00;23.11.2025 21:00;77,41;95,38;79,17;77,41;77,85;81,36;81,70;77,85;128,64;134,15;77,85;125,00;108,19;-;128,64;120,88;125,78
23.11.2025 21:00;23.11.2025 22:00;74,16;86,92;74,10;74,16;73,86;72,65;75,84;73,86;109,06;111,35;73,86;122,43;94,94;-;122,36;103,62;106,62
23.11.2025 22:00;23.11.2025 23:00;75,17;84,05;73,08;73,42;73,23;69,30;73,42;73,23;103,06;104,41;73,23;118,21;90,02;-;111,55;97,38;98,63
23.11.2025 23:00;24.11.2025 00:00;71,26;76,98;68,31;69,31;69,31;60,57;69,31;69,31;78,54;107,43;69,31;111,00;74,35;-;105,48;76,66;76,22
24.11.2025 00:00;24.11.2025 01:00;72,46;76,85;71,34;68,93;67,60;66,78;71,76;67,60;75,75;106,01;67,60;102,39;79,57;-;105,20;76,15;76,38
24.11.2025 01:00;24.11.2025 02:00;70,06;74,35;68,13;69,00;67,89;61,61;69,03;67,89;71,54;102,57;67,89;99,95;72,33;-;101,00;71,71;71,60
24.11.2025 02:00;24.11.2025 03:00;72,26;74,09;68,34;70,15;68,64;55,60;70,20;68,64;73,58;101,09;68,64;97,24;72,87;-;96,55;73,71;73,28
24.11.2025 03:00;24.11.2025 04:00;73,28;73,11;66,33;69,68;69,22;43,44;69,68;69,22;75,75;101,21;69,22;96,00;74,48;-;93,58;76,03;75,34
24.11.2025 04:00;24.11.2025 05:00;73,76;72,57;64,86;68,82;69,24;35,45;68,82;69,23;77,11;102,97;69,24;97,00;75,54;-;94,45;77,43;76,57
24.11.2025 05:00;24.11.2025 06:00;80,07;82,34;74,10;75,68;75,68;57,02;76,42;75,55;99,15;105,12;75,69;102,58;88,78;-;103,49;95,05;94,09
24.11.2025 06:00;24.11.2025 07:00;90,31;102,98;88,51;87,68;89,72;75,79;89,37;83,99;119,67;161,62;90,10;116,45;129,86;-;113,10;125,48;134,54
24.11.2025 07:00;24.11.2025 08:00;104,39;120,11;93,55;93,57;105,05;93,55;89,06;90,17;140,99;225,95;112,80;129,74;146,76;-;133,95;151,22;170,62
24.11.2025 08:00;24.11.2025 09:00;107,79;124,72;99,14;98,99;114,58;96,01;94,55;93,25;145,02;222,85;122,25;136,29;148,94;-;145,27;151,12;170,00
24.11.2025 09:00;24.11.2025 10:00;110,26;132,80;105,27;104,42;129,07;105,76;101,14;94,96;149,97;231,98;147,61;135,03;155,57;-;149,87;149,44;184,23
24.11.2025 10:00;24.11.2025 11:00;117,45;138,96;113,48;117,45;146,77;106,41;112,74;109,12;156,93;203,37;175,86;131,41;154,99;-;154,59;147,73;182,59
24.11.2025 11:00;24.11.2025 12:00;128,04;142,37;119,92;127,94;142,74;90,19;123,16;124,01;158,79;227,35;156,22;131,37;164,44;-;160,24;160,20;187,16
24.11.2025 12:00;24.11.2025 13:00;134,24;143,17;122,13;128,35;139,30;90,48;123,80;121,09;161,71;234,92;152,28;131,74;169,05;-;165,15;167,45;188,63
24.11.2025 13:00;24.11.2025 14:00;149,99;148,66;132,25;149,73;150,78;72,63;139,17;98,05;177,84;239,58;158,74;134,50;182,05;-;177,84;183,33;200,03
24.11.2025 14:00;24.11.2025 15:00;173,54;160,71;140,00;163,55;173,95;60,12;145,41;94,31;203,20;266,61;177,57;136,99;206,08;-;179,49;211,49;222,85
24.11.2025 15:00;24.11.2025 16:00;195,81;177,11;136,40;183,16;200,31;71,28;175,05;133,02;208,48;271,30;201,02;148,71;219,53;-;169,13;215,55;230,47
24.11.2025 16:00;24.11.2025 17:00;225,78;209,33;160,07;218,79;240,28;86,28;202,77;203,78;238,94;302,21;239,79;160,49;249,28;-;180,00;246,83;266,74
24.11.2025 17:00;24.11.2025 18:00;263,48;227,72;187,77;247,74;269,82;101,65;237,50;222,51;261,84;279,43;269,22;158,80;268,62;-;175,11;260,67;266,98
24.11.2025 18:00;24.11.2025 19:00;230,59;195,37;162,22;217,55;231,11;102,52;209,99;104,43;230,15;260,99;235,93;154,61;239,59;-;157,60;230,12;239,36
24.11.2025 19:00;24.11.2025 20:00;188,30;167,61;133,59;180,26;188,30;99,28;174,61;99,42;188,53;237,71;187,69;151,92;202,41;-;157,60;192,69;205,31
24.11.2025 20:00;24.11.2025 21:00;151,19;143,00;134,80;147,79;151,18;82,07;141,98;97,78;165,06;204,67;150,78;127,40;169,46;-;134,47;172,42;177,98
24.11.2025 21:00;24.11.2025 22:00;135,24;124,51;121,93;132,49;135,23;77,74;127,79;96,96;141,10;142,62;134,93;119,66;139,14;-;128,57;142,05;141,33
24.11.2025 22:00;24.11.2025 23:00;123,04;113,41;111,13;118,72;121,58;71,70;116,52;93,85;127,35;126,10;121,35;113,76;125,40;-;121,40;127,83;126,76
24.11.2025 23:00;25.11.2025 00:00;105,41;99,14;96,65;100,40;102,63;67,22;100,40;87,78;108,68;108,97;102,48;107,83;107,54;-;108,80;108,85;108,46
25.11.2025 00:00;25.11.2025 01:00;100,90;93,35;90,21;95,02;97,23;54,27;94,68;81,56;104,40;102,76;97,06;106,97;102,73;-;105,98;104,98;103,87
25.11.2025 01:00;25.11.2025 02:00;99,15;89,64;86,05;91,40;92,67;41,84;91,40;77,81;103,44;102,34;92,52;105,20;101,39;-;104,15;104,15;102,79
25.11.2025 02:00;25.11.2025 03:00;97,59;87,26;82,54;90,11;91,45;31,69;88,85;76,51;102,51;100,66;91,29;104,05;100,16;-;103,33;103,33;101,76
25.11.2025 03:00;25.11.2025 04:00;96,10;84,53;79,18;86,38;88,54;21,51;86,09;74,40;101,62;100,91;88,40;103,81;98,98;-;101,84;102,54;100,79
25.11.2025 04:00;25.11.2025 05:00;99,51;85,84;80,63;88,45;90,30;16,71;87,56;75,63;105,68;102,80;90,15;103,57;102,74;-;105,42;106,71;104,74
25.11.2025 05:00;25.11.2025 06:00;106,73;91,82;85,11;90,58;94,58;31,83;86,26;79,64;114,83;110,87;94,40;111,31;110,68;-;109,27;113,95;113,81
25.11.2025 06:00;25.11.2025 07:00;122,41;128,17;76,00;109,65;121,27;60,94;90,11;94,01;157,32;273,22;121,00;137,01;169,30;-;137,02;166,85;190,66
25.11.2025 07:00;25.11.2025 08:00;291,02;225,48;105,71;242,09;281,76;84,62;194,99;220,60;272,46;341,45;280,94;155,71;300,00;-;174,19;277,67;297,72
25.11.2025 08:00;25.11.2025 09:00;333,28;264,70;122,79;297,12;346,19;97,81;227,16;268,50;303,57;375,66;345,17;186,05;341,70;-;200,00;289,15;354,42
25.11.2025 09:00;25.11.2025 10:00;292,65;246,87;126,80;260,82;318,45;91,97;216,65;247,35;281,01;360,02;317,54;183,30;311,65;-;245,00;259,69;332,50
25.11.2025 10:00;25.11.2025 11:00;273,09;226,35;99,25;273,09;280,88;77,19;182,39;219,76;246,75;354,53;280,51;186,20;289,35;-;215,00;232,53;276,36
25.11.2025 11:00;25.11.2025 12:00;326,63;241,42;90,13;320,58;326,83;68,46;109,55;254,03;273,28;372,38;327,49;193,02;319,95;-;209,10;243,17;294,56
25.11.2025 12:00;25.11.2025 13:00;351,00;249,68;91,04;300,00;350,99;70,25;102,93;271,47;287,75;406,03;349,99;171,29;344,74;-;170,00;260,08;317,53
25.11.2025 13:00;25.11.2025 14:00;317,65;241,27;85,86;274,00;317,64;61,82;105,70;246,32;276,53;419,14;316,75;220,00;330,28;-;165,00;259,99;315,92
25.11.2025 14:00;25.11.2025 15:00;300,00;243,05;92,79;283,31;301,73;66,09;121,91;234,08;283,79;424,78;300,86;238,44;325,77;-;180,00;290,24;329,95
25.11.2025 15:00;25.11.2025 16:00;310,00;252,68;126,12;300,00;307,15;67,61;190,00;238,46;291,09;379,77;306,21;250,00;323,13;-;157,64;301,21;324,19
25.11.2025 16:00;25.11.2025 17:00;325,08;289,99;145,59;332,41;386,86;79,81;257,54;298,75;306,46;389,72;385,67;267,20;339,94;-;160,00;309,11;337,65
25.11.2025 17:00;25.11.2025 18:00;373,31;303,43;175,56;374,88;386,53;93,81;282,46;298,09;335,91;378,96;385,38;253,31;372,84;-;160,43;309,95;380,47
25.11.2025 18:00;25.11.2025 19:00;297,91;253,53;185,00;298,76;305,11;104,14;247,49;237,99;274,84;301,19;303,49;234,84;296,01;-;175,00;267,63;283,06
25.11.2025 19:00;25.11.2025 20:00;249,37;210,28;142,00;249,37;255,19;102,11;201,40;200,17;227,28;253,17;253,91;182,18;246,35;-;168,75;219,29;234,23
25.11.2025 20:00;25.11.2025 21:00;172,83;155,56;127,44;172,83;176,35;96,28;154,33;139,29;164,25;174,56;175,52;157,49;172,86;-;156,79;160,02;172,25
25.11.2025 21:00;25.11.2025 22:00;135,02;125,29;108,70;135,02;137,23;90,31;124,40;111,50;129,78;134,68;136,42;135,65;134,57;-;131,88;127,48;133,70
25.11.2025 22:00;25.11.2025 23:00;119,16;111,29;97,12;119,16;120,44;88,60;107,28;98,55;113,78;120,40;119,63;121,01;118,19;-;112,99;111,46;115,34
25.11.2025 23:00;26.11.2025 00:00;102,04;97,69;91,57;102,04;102,01;80,38;90,63;89,86;101,24;106,05;100,64;107,99;102,14;-;105,23;99,97;101,43
26.11.2025 00:00;26.11.2025 01:00;92,85;91,55;86,22;92,85;92,84;78,13;85,68;83,70;92,81;106,37;91,48;104,06;92,88;-;101,37;92,30;93,58
26.11.2025 01:00;26.11.2025 02:00;89,95;88,74;85,23;89,95;89,94;68,97;87,23;80,96;91,24;100,47;89,42;101,57;91,20;-;102,50;89,84;93,13
26.11.2025 02:00;26.11.2025 03:00;88,33;86,54;82,53;88,33;88,32;62,38;84,91;80,08;90,14;98,06;87,80;99,97;89,39;-;100,71;90,08;90,28
26.11.2025 03:00;26.11.2025 04:00;89,44;86,90;83,53;89,44;89,43;63,08;85,83;77,05;91,33;96,72;89,26;99,80;90,42;-;101,93;91,63;91,02
